drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,prefix
14208,32617,Testosterone,hereditary breast ovarian cancer syndrome,disease-protein-drug,contraindication,"['hereditary breast ovarian cancer syndrome', 'MAOA', 'Testosterone']","Question: Is hereditary breast ovarian cancer syndrome an indication for Testosterone?
Answer: NO"
14176,27933,Fluoxetine,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'CHRNA2', 'Fluoxetine']","Question: Is anxiety disorder an indication for Fluoxetine?
Answer: YES"
14881,32977,Phenylephrine,inherited porphyria,disease-phenotype-protein-drug,contraindication,"['inherited porphyria', 'Seizure', 'ADRA1B', 'Phenylephrine']","Question: Is inherited porphyria an indication for Phenylephrine?
Answer: NO"
14836,33225,Ramipril,systemic sclerosis,disease-phenotype-protein-drug,contraindication,"['systemic sclerosis', 'Pulmonary arterial hypertension', 'ACE', 'Ramipril']","Question: Is systemic sclerosis an indication for Ramipril?
Answer: NO"
14196,30820,Propranolol,tufted angioma (disease),disease-phenotype-protein-drug,indication,"['tufted angioma (disease)', 'Thrombocytopenia', 'ALB', 'Propranolol']","Question: Is tufted angioma (disease) an indication for Propranolol?
Answer: YES"
14233,36432,Hydroflumethiazide,congestive heart failure,disease-protein-drug,indication,"['congestive heart failure', 'ALB', 'Hydroflumethiazide']","Question: Is congestive heart failure an indication for Hydroflumethiazide?
Answer: YES"
14203,33680,Medroxyprogesterone acetate,endometriosis (disease),disease-protein-drug,indication,"['endometriosis (disease)', 'PGR', 'Medroxyprogesterone acetate']","Question: Is endometriosis (disease) an indication for Medroxyprogesterone acetate?
Answer: YES"
20394,27286,Sulfabenzamide,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Elevated hepatic transaminase', 'RAC1', 'Sulfabenzamide']","Question: Is galactosemia an indication for Sulfabenzamide?
Answer: NO"
14270,32617,Ethinylestradiol,hereditary breast ovarian cancer syndrome,disease-protein-drug,contraindication,"['hereditary breast ovarian cancer syndrome', 'ESR1', 'Ethinylestradiol']","Question: Is hereditary breast ovarian cancer syndrome an indication for Ethinylestradiol?
Answer: NO"
14477,29220,Testosterone enanthate,hyperlipoproteinemia,disease-phenotype-protein-drug,contraindication,"['hyperlipoproteinemia', 'Hepatomegaly', 'ALB', 'Testosterone enanthate']","Question: Is hyperlipoproteinemia an indication for Testosterone enanthate?
Answer: NO"
14150,30035,Morphine,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'OPRK1', 'Morphine']","Question: Is substance abuse/dependence an indication for Morphine?
Answer: NO"
15193,83749,Rotigotine,drug-induced dyskinesia,disease-protein-drug,contraindication,"['drug-induced dyskinesia', 'DRD2', 'Rotigotine']","Question: Is drug-induced dyskinesia an indication for Rotigotine?
Answer: NO"
14351,28547,Thiothixene,Parkinson disease,disease-phenotype-protein-drug,contraindication,"['Parkinson disease', 'Resting tremor', 'CYP2D6', 'Thiothixene']","Question: Is Parkinson disease an indication for Thiothixene?
Answer: NO"
15146,38957,Nefazodone,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'HTR2A', 'Nefazodone']","Question: Is major depressive disorder an indication for Nefazodone?
Answer: YES"
16063,27933,Scopolamine,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'CHRNA4', 'Scopolamine']","Question: Is anxiety disorder an indication for Scopolamine?
Answer: NO"
14383,27452,Oxymetholone,Diamond-Blackfan anemia,disease-phenotype-protein-drug,indication,"['Diamond-Blackfan anemia', 'Thrombocytopenia', 'ALB', 'Oxymetholone']","Question: Is Diamond-Blackfan anemia an indication for Oxymetholone?
Answer: YES"
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Short stature', 'PUS7', 'Tolazamide']","Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolazamide?
Answer: NO"
14897,28017,Zolmitriptan,"migraine with or without aura, susceptibility to",disease-phenotype-protein-drug,indication,"['migraine with or without aura, susceptibility to', 'Nausea', 'ABCB1', 'Zolmitriptan']","Question: Is migraine with or without aura, susceptibility to an indication for Zolmitriptan?
Answer: YES"
14221,33680,Norethisterone,endometriosis (disease),disease-protein-drug,indication,"['endometriosis (disease)', 'SRD5A2', 'Norethisterone']","Question: Is endometriosis (disease) an indication for Norethisterone?
Answer: YES"
14387,35966,Methyltestosterone,prostate cancer,disease-protein-drug,contraindication,"['prostate cancer', 'ESR1', 'Methyltestosterone']","Question: Is prostate cancer an indication for Methyltestosterone?
Answer: NO"
14999,38242,Quetiapine,bipolar disorder,disease-protein-drug,indication,"['bipolar disorder', 'HTR1A', 'Quetiapine']","Question: Is bipolar disorder an indication for Quetiapine?
Answer: YES"
15138,33241,Selegiline,hereditary late onset Parkinson disease,disease-phenotype-protein-drug,indication,"['hereditary late onset Parkinson disease', 'Resting tremor', 'CYP2D6', 'Selegiline']","Question: Is hereditary late onset Parkinson disease an indication for Selegiline?
Answer: YES"
16014,28780,Chlorprothixene,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Memory impairment', 'GRPR', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Answer: NO"
15205,28640,Pazopanib,nonpapillary renal cell carcinoma,disease-protein-drug,indication,"['nonpapillary renal cell carcinoma', 'FLT1', 'Pazopanib']","Question: Is nonpapillary renal cell carcinoma an indication for Pazopanib?
Answer: YES"
14269,28158,Methylprednisolone,inflammatory bowel disease,disease-phenotype-protein-drug,indication,"['inflammatory bowel disease', 'Vomiting', 'ABCB1', 'Methylprednisolone']","Question: Is inflammatory bowel disease an indication for Methylprednisolone?
Answer: YES"
14424,36432,Methylene blue,congestive heart failure,disease-protein-drug,contraindication,"['congestive heart failure', 'ALB', 'Methylene blue']","Question: Is congestive heart failure an indication for Methylene blue?
Answer: NO"
14194,32325,Methotrexate,juvenile idiopathic arthritis,disease-phenotype-protein-drug,indication,"['juvenile idiopathic arthritis', 'Hepatomegaly', 'ALB', 'Methotrexate']","Question: Is juvenile idiopathic arthritis an indication for Methotrexate?
Answer: YES"
14189,27933,Nortriptyline,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'HTR1A', 'Nortriptyline']","Question: Is anxiety disorder an indication for Nortriptyline?
Answer: YES"
14323,38242,Aripiprazole,bipolar disorder,disease-protein-drug,indication,"['bipolar disorder', 'DRD5', 'Aripiprazole']","Question: Is bipolar disorder an indication for Aripiprazole?
Answer: YES"
20394,27286,Sulfabenzamide,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Elevated hepatic transaminase', 'SULT1E1', 'Sulfabenzamide']","Question: Is galactosemia an indication for Sulfabenzamide?
Answer: NO"
14030,29854,Prednisolone,hereditary angioedema,disease-phenotype-protein-drug,indication,"['hereditary angioedema', 'Nausea', 'ABCB1', 'Prednisolone']","Question: Is hereditary angioedema an indication for Prednisolone?
Answer: YES"
14861,35641,Neostigmine,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'BCHE', 'Neostigmine']","Question: Is epilepsy an indication for Neostigmine?
Answer: NO"
17066,35641,Amobarbital,epilepsy,disease-protein-drug,indication,"['epilepsy', 'CHRNA4', 'Amobarbital']","Question: Is epilepsy an indication for Amobarbital?
Answer: YES"
14152,36432,Chlorthalidone,congestive heart failure,disease-protein-drug,indication,"['congestive heart failure', 'ALB', 'Chlorthalidone']","Question: Is congestive heart failure an indication for Chlorthalidone?
Answer: YES"
14740,83792,Chlorambucil,obsolete Hodgkin's granuloma,disease-protein-drug,indication,"[""obsolete Hodgkin's granuloma"", 'GSTP1', 'Chlorambucil']","Question: Is obsolete Hodgkin's granuloma an indication for Chlorambucil?
Answer: YES"
14173,28313,Imipramine,schizophrenia,disease-protein-drug,contraindication,"['schizophrenia', 'HTR1A', 'Imipramine']","Question: Is schizophrenia an indication for Imipramine?
Answer: NO"
14702,32977,Ranitidine,inherited porphyria,disease-phenotype-protein-drug,contraindication,"['inherited porphyria', 'Seizure', 'ACHE', 'Ranitidine']","Question: Is inherited porphyria an indication for Ranitidine?
Answer: NO"
15082,33454,Citalopram,neuroleptic malignant syndrome,disease-phenotype-protein-drug,contraindication,"['neuroleptic malignant syndrome', 'Bradycardia', 'CYP2D6', 'Citalopram']","Question: Is neuroleptic malignant syndrome an indication for Citalopram?
Answer: NO"
14208,33534,Testosterone,pediatric systemic lupus erythematosus,disease-phenotype-protein-drug,contraindication,"['pediatric systemic lupus erythematosus', 'Proteinuria', 'ALB', 'Testosterone']","Question: Is pediatric systemic lupus erythematosus an indication for Testosterone?
Answer: NO"
15297,30035,Secobarbital,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'GRIN1', 'Secobarbital']","Question: Is substance abuse/dependence an indication for Secobarbital?
Answer: NO"
14230,33314,Tetracycline,leptospirosis,disease-phenotype-protein-drug,indication,"['leptospirosis', 'Hepatomegaly', 'ALB', 'Tetracycline']","Question: Is leptospirosis an indication for Tetracycline?
Answer: YES"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Thrombocytopenia', 'CSF2', 'Fluoxetine']","Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Answer: NO"
15174,29525,Metamfetamine,sudden cardiac arrest,disease-phenotype-protein-drug,contraindication,"['sudden cardiac arrest', 'Arrhythmia', 'SLC22A5', 'Metamfetamine']","Question: Is sudden cardiac arrest an indication for Metamfetamine?
Answer: NO"
14192,35641,Lamotrigine,epilepsy,disease-protein-drug,indication,"['epilepsy', 'GABRA5', 'Lamotrigine']","Question: Is epilepsy an indication for Lamotrigine?
Answer: YES"
14142,31493,Metoprolol,pancreatitis,disease-protein-drug,contraindication,"['pancreatitis', 'ALB', 'Metoprolol']","Question: Is pancreatitis an indication for Metoprolol?
Answer: NO"
17307,83910,Diethylpropion,drug psychosis,disease-protein-drug,contraindication,"['drug psychosis', 'SLC6A3', 'Diethylpropion']","Question: Is drug psychosis an indication for Diethylpropion?
Answer: NO"
16842,28801,Pramipexole,juvenile onset Parkinson disease 19A,disease-phenotype-protein-drug,indication,"['juvenile onset Parkinson disease 19A', 'Seizure', 'DRD3', 'Pramipexole']","Question: Is juvenile onset Parkinson disease 19A an indication for Pramipexole?
Answer: YES"
14951,27626,Quinine,thrombocytopenia,disease-phenotype-protein-drug,contraindication,"['thrombocytopenia', 'Thrombocytopenia', 'GP9', 'Quinine']","Question: Is thrombocytopenia an indication for Quinine?
Answer: NO"
14323,38242,Aripiprazole,bipolar disorder,disease-protein-drug,indication,"['bipolar disorder', 'CHRM2', 'Aripiprazole']","Question: Is bipolar disorder an indication for Aripiprazole?
Answer: YES"
14280,30813,Glyburide,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'ABCC2', 'Glyburide']","Question: Is Addison disease an indication for Glyburide?
Answer: NO"
14314,37753,Naloxone,opiate dependence,disease-protein-drug,indication,"['opiate dependence', 'CREB1', 'Naloxone']","Question: Is opiate dependence an indication for Naloxone?
Answer: YES"
14783,36187,Caffeine,coronary artery disease,disease-protein-drug,contraindication,"['coronary artery disease', 'PDE4B', 'Caffeine']","Question: Is coronary artery disease an indication for Caffeine?
Answer: NO"
14340,35764,Magnesium salicylate,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'ALB', 'Magnesium salicylate']","Question: Is kidney disease an indication for Magnesium salicylate?
Answer: NO"
14381,83791,Levocetirizine,vasomotor rhinitis,disease-protein-drug,indication,"['vasomotor rhinitis', 'HRH1', 'Levocetirizine']","Question: Is vasomotor rhinitis an indication for Levocetirizine?
Answer: YES"
14178,29637,Chlorpromazine,prolactin producing pituitary gland tumor,disease-protein-drug,contraindication,"['prolactin producing pituitary gland tumor', 'DRD2', 'Chlorpromazine']","Question: Is prolactin producing pituitary gland tumor an indication for Chlorpromazine?
Answer: NO"
14952,28547,Haloperidol,Parkinson disease,disease-phenotype-protein-drug,contraindication,"['Parkinson disease', 'Rigidity', 'CYP2D6', 'Haloperidol']","Question: Is Parkinson disease an indication for Haloperidol?
Answer: NO"
16054,31408,Trihexyphenidyl,X-linked parkinsonism-spasticity syndrome,disease-phenotype-protein-drug,indication,"['X-linked parkinsonism-spasticity syndrome', 'Resting tremor', 'CHRM4', 'Trihexyphenidyl']","Question: Is X-linked parkinsonism-spasticity syndrome an indication for Trihexyphenidyl?
Answer: YES"
14540,37703,Amoxapine,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'DRD3', 'Amoxapine']","Question: Is neurotic disorder an indication for Amoxapine?
Answer: YES"
16014,28780,Chlorprothixene,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'SLC35A1', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Answer: NO"
14208,35738,Testosterone,endometrial carcinoma (disease),disease-protein-drug,contraindication,"['endometrial carcinoma (disease)', 'CYP11A1', 'Testosterone']","Question: Is endometrial carcinoma (disease) an indication for Testosterone?
Answer: NO"
16855,36009,Methylphenidate,tic disorder,disease-protein-drug,contraindication,"['tic disorder', 'SLC6A3', 'Methylphenidate']","Question: Is tic disorder an indication for Methylphenidate?
Answer: NO"
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'DRD3', 'Tolazamide']","Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolazamide?
Answer: NO"
14275,32617,Doxorubicin,hereditary breast ovarian cancer syndrome,disease-protein-drug,indication,"['hereditary breast ovarian cancer syndrome', 'NQO1', 'Doxorubicin']","Question: Is hereditary breast ovarian cancer syndrome an indication for Doxorubicin?
Answer: YES"
14981,30035,Buprenorphine,substance abuse/dependence,disease-protein-drug,indication,"['substance abuse/dependence', 'OPRM1', 'Buprenorphine']","Question: Is substance abuse/dependence an indication for Buprenorphine?
Answer: YES"
14286,32977,Rifampicin,inherited porphyria,disease-protein-drug,contraindication,"['inherited porphyria', 'CYP1A2', 'Rifampicin']","Question: Is inherited porphyria an indication for Rifampicin?
Answer: NO"
