gene_index,disease_index,drug_index,drug_name,drug_type,disease_name,disease_type,gene_name,gene_type
4152,28313,14952,Haloperidol,drug,schizophrenia,disease,ABCB1,gene/protein
4152,28313,15110,Fluphenazine,drug,schizophrenia,disease,ABCB1,gene/protein
4152,28313,14223,Risperidone,drug,schizophrenia,disease,ABCB1,gene/protein
4152,28313,14913,Trifluoperazine,drug,schizophrenia,disease,ABCB1,gene/protein
4152,28313,14829,Flupentixol,drug,schizophrenia,disease,ABCB1,gene/protein
4152,28313,14999,Quetiapine,drug,schizophrenia,disease,ABCB1,gene/protein
4152,28313,16014,Chlorprothixene,drug,schizophrenia,disease,ABCB1,gene/protein
4152,28313,15001,Paliperidone,drug,schizophrenia,disease,ABCB1,gene/protein
12489,28313,16011,Loxapine,drug,schizophrenia,disease,SLC6A2,gene/protein
1311,28313,16011,Loxapine,drug,schizophrenia,disease,SLC6A3,gene/protein
1311,28313,14323,Aripiprazole,drug,schizophrenia,disease,SLC6A3,gene/protein
2591,28313,16011,Loxapine,drug,schizophrenia,disease,SLC6A4,gene/protein
2591,28313,14323,Aripiprazole,drug,schizophrenia,disease,SLC6A4,gene/protein
2591,28313,14633,Lumateperone,drug,schizophrenia,disease,SLC6A4,gene/protein
9487,28313,14952,Haloperidol,drug,schizophrenia,disease,SLC18A2,gene/protein
22039,28313,16014,Chlorprothixene,drug,schizophrenia,disease,HTR3B,gene/protein
22039,28313,14140,Ziprasidone,drug,schizophrenia,disease,HTR3B,gene/protein
7546,28313,14952,Haloperidol,drug,schizophrenia,disease,SIGMAR1,gene/protein
11808,28313,14633,Lumateperone,drug,schizophrenia,disease,AKR1A1,gene/protein
22002,28313,14913,Trifluoperazine,drug,schizophrenia,disease,CALY,gene/protein
33823,28313,14323,Aripiprazole,drug,schizophrenia,disease,GRIN3A,gene/protein
33833,28313,16014,Chlorprothixene,drug,schizophrenia,disease,HTR3D,gene/protein
33833,28313,14140,Ziprasidone,drug,schizophrenia,disease,HTR3D,gene/protein
33848,28313,16014,Chlorprothixene,drug,schizophrenia,disease,HTR3E,gene/protein
33848,28313,14140,Ziprasidone,drug,schizophrenia,disease,HTR3E,gene/protein
8038,28780,15294,Tacrine,drug,Alzheimer disease,disease,ACHE,gene/protein
8038,28780,15113,Galantamine,drug,Alzheimer disease,disease,ACHE,gene/protein
8038,28780,15126,Donepezil,drug,Alzheimer disease,disease,ACHE,gene/protein
8038,28780,17174,Rivastigmine,drug,Alzheimer disease,disease,ACHE,gene/protein
8038,83960,15294,Tacrine,drug,Alzheimer disease without neurofibrillary tangles,disease,ACHE,gene/protein
8038,83960,15113,Galantamine,drug,Alzheimer disease without neurofibrillary tangles,disease,ACHE,gene/protein
8038,83960,15126,Donepezil,drug,Alzheimer disease without neurofibrillary tangles,disease,ACHE,gene/protein
8038,83960,17174,Rivastigmine,drug,Alzheimer disease without neurofibrillary tangles,disease,ACHE,gene/protein
8038,38575,15294,Tacrine,drug,cerebellar degeneration,disease,ACHE,gene/protein
8038,38575,15113,Galantamine,drug,cerebellar degeneration,disease,ACHE,gene/protein
8038,38575,15126,Donepezil,drug,cerebellar degeneration,disease,ACHE,gene/protein
8038,38575,17174,Rivastigmine,drug,cerebellar degeneration,disease,ACHE,gene/protein
8038,83911,15294,Tacrine,drug,Reye syndrome,disease,ACHE,gene/protein
8038,83911,15113,Galantamine,drug,Reye syndrome,disease,ACHE,gene/protein
8038,83911,15126,Donepezil,drug,Reye syndrome,disease,ACHE,gene/protein
8038,83911,17174,Rivastigmine,drug,Reye syndrome,disease,ACHE,gene/protein
8038,28473,15294,Tacrine,drug,Pick disease,disease,ACHE,gene/protein
8038,28473,15113,Galantamine,drug,Pick disease,disease,ACHE,gene/protein
8038,28473,15126,Donepezil,drug,Pick disease,disease,ACHE,gene/protein
8038,28473,17174,Rivastigmine,drug,Pick disease,disease,ACHE,gene/protein
341,28780,15294,Tacrine,drug,Alzheimer disease,disease,BCHE,gene/protein
341,28780,15113,Galantamine,drug,Alzheimer disease,disease,BCHE,gene/protein
341,28780,15126,Donepezil,drug,Alzheimer disease,disease,BCHE,gene/protein
341,28780,17174,Rivastigmine,drug,Alzheimer disease,disease,BCHE,gene/protein
341,83960,15294,Tacrine,drug,Alzheimer disease without neurofibrillary tangles,disease,BCHE,gene/protein
341,83960,15113,Galantamine,drug,Alzheimer disease without neurofibrillary tangles,disease,BCHE,gene/protein
341,83960,15126,Donepezil,drug,Alzheimer disease without neurofibrillary tangles,disease,BCHE,gene/protein
341,83960,17174,Rivastigmine,drug,Alzheimer disease without neurofibrillary tangles,disease,BCHE,gene/protein
341,38575,15294,Tacrine,drug,cerebellar degeneration,disease,BCHE,gene/protein
341,38575,15113,Galantamine,drug,cerebellar degeneration,disease,BCHE,gene/protein
341,38575,15126,Donepezil,drug,cerebellar degeneration,disease,BCHE,gene/protein
341,38575,17174,Rivastigmine,drug,cerebellar degeneration,disease,BCHE,gene/protein
341,83911,15294,Tacrine,drug,Reye syndrome,disease,BCHE,gene/protein
341,83911,15113,Galantamine,drug,Reye syndrome,disease,BCHE,gene/protein
341,83911,15126,Donepezil,drug,Reye syndrome,disease,BCHE,gene/protein
341,83911,17174,Rivastigmine,drug,Reye syndrome,disease,BCHE,gene/protein
341,28473,15294,Tacrine,drug,Pick disease,disease,BCHE,gene/protein
341,28473,15113,Galantamine,drug,Pick disease,disease,BCHE,gene/protein
341,28473,15126,Donepezil,drug,Pick disease,disease,BCHE,gene/protein
341,28473,17174,Rivastigmine,drug,Pick disease,disease,BCHE,gene/protein
13566,28780,15113,Galantamine,drug,Alzheimer disease,disease,CHRNA7,gene/protein
13566,83960,15113,Galantamine,drug,Alzheimer disease without neurofibrillary tangles,disease,CHRNA7,gene/protein
13566,38575,15113,Galantamine,drug,cerebellar degeneration,disease,CHRNA7,gene/protein
13566,83911,15113,Galantamine,drug,Reye syndrome,disease,CHRNA7,gene/protein
13566,28473,15113,Galantamine,drug,Pick disease,disease,CHRNA7,gene/protein
13807,28780,15113,Galantamine,drug,Alzheimer disease,disease,CYP2D6,gene/protein
13807,28780,15126,Donepezil,drug,Alzheimer disease,disease,CYP2D6,gene/protein
13807,83960,15113,Galantamine,drug,Alzheimer disease without neurofibrillary tangles,disease,CYP2D6,gene/protein
13807,83960,15126,Donepezil,drug,Alzheimer disease without neurofibrillary tangles,disease,CYP2D6,gene/protein
13807,38575,15113,Galantamine,drug,cerebellar degeneration,disease,CYP2D6,gene/protein
13807,38575,15126,Donepezil,drug,cerebellar degeneration,disease,CYP2D6,gene/protein
13807,83911,15113,Galantamine,drug,Reye syndrome,disease,CYP2D6,gene/protein
13807,83911,15126,Donepezil,drug,Reye syndrome,disease,CYP2D6,gene/protein
13807,28473,15113,Galantamine,drug,Pick disease,disease,CYP2D6,gene/protein
13807,28473,15126,Donepezil,drug,Pick disease,disease,CYP2D6,gene/protein
1004,28780,15126,Donepezil,drug,Alzheimer disease,disease,IL1B,gene/protein
1004,83960,15126,Donepezil,drug,Alzheimer disease without neurofibrillary tangles,disease,IL1B,gene/protein
1004,38575,15126,Donepezil,drug,cerebellar degeneration,disease,IL1B,gene/protein
1004,83911,15126,Donepezil,drug,Reye syndrome,disease,IL1B,gene/protein
1004,28473,15126,Donepezil,drug,Pick disease,disease,IL1B,gene/protein
5354,36223,14190,Fluorouracil,drug,malignant colon neoplasm,disease,DPYD,gene/protein
5354,28849,14190,Fluorouracil,drug,colorectal cancer,disease,DPYD,gene/protein
5354,36581,14190,Fluorouracil,drug,colonic neoplasm,disease,DPYD,gene/protein
5354,37144,14190,Fluorouracil,drug,squamous cell carcinoma of colon,disease,DPYD,gene/protein
8725,36223,14170,Trifluridine,drug,malignant colon neoplasm,disease,TYMP,gene/protein
8725,36223,14190,Fluorouracil,drug,malignant colon neoplasm,disease,TYMP,gene/protein
8725,36223,19217,Tipiracil,drug,malignant colon neoplasm,disease,TYMP,gene/protein
8725,28849,14170,Trifluridine,drug,colorectal cancer,disease,TYMP,gene/protein
8725,28849,14190,Fluorouracil,drug,colorectal cancer,disease,TYMP,gene/protein
8725,28849,19217,Tipiracil,drug,colorectal cancer,disease,TYMP,gene/protein
8725,36581,14170,Trifluridine,drug,colonic neoplasm,disease,TYMP,gene/protein
8725,36581,14190,Fluorouracil,drug,colonic neoplasm,disease,TYMP,gene/protein
8725,36581,19217,Tipiracil,drug,colonic neoplasm,disease,TYMP,gene/protein
8725,37144,14170,Trifluridine,drug,squamous cell carcinoma of colon,disease,TYMP,gene/protein
8725,37144,14190,Fluorouracil,drug,squamous cell carcinoma of colon,disease,TYMP,gene/protein
8725,37144,19217,Tipiracil,drug,squamous cell carcinoma of colon,disease,TYMP,gene/protein
125,36223,17605,Cetuximab,drug,malignant colon neoplasm,disease,EGFR,gene/protein
125,28849,17605,Cetuximab,drug,colorectal cancer,disease,EGFR,gene/protein
125,36581,17605,Cetuximab,drug,colonic neoplasm,disease,EGFR,gene/protein
125,37144,17605,Cetuximab,drug,squamous cell carcinoma of colon,disease,EGFR,gene/protein
6175,36223,14190,Fluorouracil,drug,malignant colon neoplasm,disease,MTHFR,gene/protein
6175,28849,14190,Fluorouracil,drug,colorectal cancer,disease,MTHFR,gene/protein
6175,36581,14190,Fluorouracil,drug,colonic neoplasm,disease,MTHFR,gene/protein
6175,37144,14190,Fluorouracil,drug,squamous cell carcinoma of colon,disease,MTHFR,gene/protein
3509,36223,14190,Fluorouracil,drug,malignant colon neoplasm,disease,TYMS,gene/protein
3509,36223,14170,Trifluridine,drug,malignant colon neoplasm,disease,TYMS,gene/protein
3509,28849,14190,Fluorouracil,drug,colorectal cancer,disease,TYMS,gene/protein
3509,28849,14170,Trifluridine,drug,colorectal cancer,disease,TYMS,gene/protein
3509,36581,14190,Fluorouracil,drug,colonic neoplasm,disease,TYMS,gene/protein
3509,36581,14170,Trifluridine,drug,colonic neoplasm,disease,TYMS,gene/protein
3509,37144,14190,Fluorouracil,drug,squamous cell carcinoma of colon,disease,TYMS,gene/protein
3509,37144,14170,Trifluridine,drug,squamous cell carcinoma of colon,disease,TYMS,gene/protein
8671,36223,14190,Fluorouracil,drug,malignant colon neoplasm,disease,UMPS,gene/protein
8671,28849,14190,Fluorouracil,drug,colorectal cancer,disease,UMPS,gene/protein
8671,36581,14190,Fluorouracil,drug,colonic neoplasm,disease,UMPS,gene/protein
8671,37144,14190,Fluorouracil,drug,squamous cell carcinoma of colon,disease,UMPS,gene/protein
2472,27933,14156,Amitriptyline,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,15094,Mirtazapine,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,14540,Amoxapine,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,14962,Trazodone,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,15117,Trimipramine,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,15146,Nefazodone,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,15197,Mianserin,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,14905,Pirlindole,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,14189,Nortriptyline,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,15116,Paroxetine,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,14542,Maprotiline,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,14543,Desipramine,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,15148,Escitalopram,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,15233,Dosulepin,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,27933,20147,Setiptiline,drug,anxiety disorder,disease,ADRA2A,gene/protein
2472,83840,15094,Mirtazapine,drug,unipolar depression,disease,ADRA2A,gene/protein
2472,83840,14962,Trazodone,drug,unipolar depression,disease,ADRA2A,gene/protein
2472,83840,15146,Nefazodone,drug,unipolar depression,disease,ADRA2A,gene/protein
2472,83840,15197,Mianserin,drug,unipolar depression,disease,ADRA2A,gene/protein
2472,83840,15116,Paroxetine,drug,unipolar depression,disease,ADRA2A,gene/protein
2472,83840,15148,Escitalopram,drug,unipolar depression,disease,ADRA2A,gene/protein
2472,83840,15233,Dosulepin,drug,unipolar depression,disease,ADRA2A,gene/protein
2472,37703,14156,Amitriptyline,drug,neurotic disorder,disease,ADRA2A,gene/protein
2472,37703,14540,Amoxapine,drug,neurotic disorder,disease,ADRA2A,gene/protein
2472,37703,15117,Trimipramine,drug,neurotic disorder,disease,ADRA2A,gene/protein
2472,37703,14905,Pirlindole,drug,neurotic disorder,disease,ADRA2A,gene/protein
2472,37703,14189,Nortriptyline,drug,neurotic disorder,disease,ADRA2A,gene/protein
2472,37703,15116,Paroxetine,drug,neurotic disorder,disease,ADRA2A,gene/protein
2472,37703,14542,Maprotiline,drug,neurotic disorder,disease,ADRA2A,gene/protein
2472,37703,14543,Desipramine,drug,neurotic disorder,disease,ADRA2A,gene/protein
2472,37703,20147,Setiptiline,drug,neurotic disorder,disease,ADRA2A,gene/protein
7188,27933,14543,Desipramine,drug,anxiety disorder,disease,ADRB1,gene/protein
7188,27933,15035,Vortioxetine,drug,anxiety disorder,disease,ADRB1,gene/protein
7188,27933,14161,Olanzapine,drug,anxiety disorder,disease,ADRB1,gene/protein
7188,27933,14189,Nortriptyline,drug,anxiety disorder,disease,ADRB1,gene/protein
7188,27933,15116,Paroxetine,drug,anxiety disorder,disease,ADRB1,gene/protein
7188,27933,15117,Trimipramine,drug,anxiety disorder,disease,ADRB1,gene/protein
7188,83840,15035,Vortioxetine,drug,unipolar depression,disease,ADRB1,gene/protein
7188,83840,14161,Olanzapine,drug,unipolar depression,disease,ADRB1,gene/protein
7188,83840,15116,Paroxetine,drug,unipolar depression,disease,ADRB1,gene/protein
7188,37703,14543,Desipramine,drug,neurotic disorder,disease,ADRB1,gene/protein
7188,37703,14189,Nortriptyline,drug,neurotic disorder,disease,ADRB1,gene/protein
7188,37703,15116,Paroxetine,drug,neurotic disorder,disease,ADRB1,gene/protein
7188,37703,15117,Trimipramine,drug,neurotic disorder,disease,ADRB1,gene/protein
6329,27933,15667,Esketamine,drug,anxiety disorder,disease,BDNF,gene/protein
6329,37703,15667,Esketamine,drug,neurotic disorder,disease,BDNF,gene/protein
4468,27933,14161,Olanzapine,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,14173,Imipramine,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,14542,Maprotiline,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,14310,Doxepin,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,14543,Desipramine,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,15233,Dosulepin,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,14156,Amitriptyline,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,14189,Nortriptyline,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,14540,Amoxapine,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,15116,Paroxetine,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,27933,15117,Trimipramine,drug,anxiety disorder,disease,CHRM2,gene/protein
4468,83840,14161,Olanzapine,drug,unipolar depression,disease,CHRM2,gene/protein
4468,83840,15233,Dosulepin,drug,unipolar depression,disease,CHRM2,gene/protein
4468,83840,15116,Paroxetine,drug,unipolar depression,disease,CHRM2,gene/protein
4468,37703,14173,Imipramine,drug,neurotic disorder,disease,CHRM2,gene/protein
4468,37703,14542,Maprotiline,drug,neurotic disorder,disease,CHRM2,gene/protein
4468,37703,14310,Doxepin,drug,neurotic disorder,disease,CHRM2,gene/protein
4468,37703,14543,Desipramine,drug,neurotic disorder,disease,CHRM2,gene/protein
4468,37703,14156,Amitriptyline,drug,neurotic disorder,disease,CHRM2,gene/protein
4468,37703,14189,Nortriptyline,drug,neurotic disorder,disease,CHRM2,gene/protein
4468,37703,14540,Amoxapine,drug,neurotic disorder,disease,CHRM2,gene/protein
4468,37703,15116,Paroxetine,drug,neurotic disorder,disease,CHRM2,gene/protein
4468,37703,15117,Trimipramine,drug,neurotic disorder,disease,CHRM2,gene/protein
2258,27933,14176,Fluoxetine,drug,anxiety disorder,disease,CHRNA2,gene/protein
2258,83840,14176,Fluoxetine,drug,unipolar depression,disease,CHRNA2,gene/protein
2258,37703,14176,Fluoxetine,drug,neurotic disorder,disease,CHRNA2,gene/protein
12431,27933,15082,Citalopram,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,14156,Amitriptyline,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,14161,Olanzapine,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,14173,Imipramine,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,14176,Fluoxetine,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,14189,Nortriptyline,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15116,Paroxetine,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15117,Trimipramine,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15119,Tranylcypromine,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,14884,Phenelzine,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15138,Selegiline,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,14299,Sertraline,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,14310,Doxepin,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,14885,Moclobemide,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15148,Escitalopram,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15209,Vilazodone,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15222,Levomilnacipran,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15035,Vortioxetine,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15233,Dosulepin,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,27933,15667,Esketamine,drug,anxiety disorder,disease,CYP2C19,gene/protein
12431,83840,15082,Citalopram,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,14161,Olanzapine,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,14176,Fluoxetine,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,15116,Paroxetine,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,15119,Tranylcypromine,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,15138,Selegiline,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,15148,Escitalopram,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,15209,Vilazodone,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,15222,Levomilnacipran,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,15035,Vortioxetine,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,83840,15233,Dosulepin,drug,unipolar depression,disease,CYP2C19,gene/protein
12431,37703,15082,Citalopram,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,14156,Amitriptyline,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,14173,Imipramine,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,14176,Fluoxetine,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,14189,Nortriptyline,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,15116,Paroxetine,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,15117,Trimipramine,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,14884,Phenelzine,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,14299,Sertraline,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,14310,Doxepin,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,14885,Moclobemide,drug,neurotic disorder,disease,CYP2C19,gene/protein
12431,37703,15667,Esketamine,drug,neurotic disorder,disease,CYP2C19,gene/protein
13807,27933,15082,Citalopram,drug,anxiety disorder,disease,CYP2D6,gene/protein
13807,27933,15083,Reboxetine,drug,anxiety disorder,disease,CYP2D6,gene/protein
13807,27933,15087,Venlafaxine,drug,anxiety disorder,disease,CYP2D6,gene/protein
13807,27933,14156,Amitriptyline,drug,anxiety disorder,disease,CYP2D6,gene/protein
13807,27933,14161,Olanzapine,drug,anxiety disorder,disease,CYP2D6,gene/protein
